epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,915.101,1.35114,1.2603,1.84353,0.81572,0.69566,0.77797,0.4453,1.64082,1.02648,2.12671,0.00185887,0.00185887,0.00185887
187,919.889,1.41765,1.32312,1.91731,0.88299,0.67473,0.77968,0.4416,1.6498,1.04363,2.13949,0.00186887,0.00186887,0.00186887
188,924.67,1.43918,1.27719,1.9167,0.84425,0.7147,0.80802,0.46817,1.57058,1.0495,2.04404,0.00187887,0.00187887,0.00187887
189,929.439,1.38875,1.30281,1.84911,0.76253,0.66943,0.73264,0.42835,1.56685,1.16116,2.01507,0.00188887,0.00188887,0.00188887
190,934.408,1.28918,1.26415,1.79022,0.79188,0.72991,0.80054,0.45823,1.50382,1.08609,1.95611,0.00189887,0.00189887,0.00189887
191,939.205,1.32456,1.23083,1.80246,0.80151,0.77295,0.82113,0.46912,1.57108,0.98123,2.01808,0.00190887,0.00190887,0.00190887
192,943.973,1.31937,1.20759,1.79353,0.83962,0.72154,0.81006,0.46777,1.54093,0.99653,1.97093,0.00191887,0.00191887,0.00191887
193,948.747,1.38877,1.25012,1.83764,0.80723,0.69754,0.77068,0.45525,1.584,1.0646,2.04285,0.00192887,0.00192887,0.00192887
194,953.529,1.37764,1.28932,1.85169,0.84847,0.69336,0.80423,0.45889,1.52502,1.00221,2.01709,0.00193887,0.00193887,0.00193887
195,958.292,1.38094,1.28109,1.86415,0.87995,0.67324,0.79834,0.45518,1.57409,0.97138,2.0619,0.00194887,0.00194887,0.00194887
196,963.054,1.33507,1.22824,1.83074,0.86021,0.67202,0.78838,0.44485,1.62099,1.09374,2.0675,0.00195887,0.00195887,0.00195887
197,967.832,1.38843,1.39799,1.88903,0.76369,0.70004,0.77336,0.44342,1.61364,1.05455,2.07509,0.00196887,0.00196887,0.00196887
198,972.636,1.36858,1.27969,1.89661,0.82854,0.70777,0.81554,0.43879,1.55973,1.10484,2.01021,0.00197887,0.00197887,0.00197887
199,977.438,1.39836,1.35864,1.91699,0.89276,0.68009,0.78824,0.44783,1.55397,1.13945,1.99486,0.00198887,0.00198887,0.00198887
200,982.193,1.43501,1.38028,1.90722,0.8062,0.73063,0.78883,0.4368,1.63912,1.08508,2.08217,0.00199887,0.00199887,0.00199887
201,986.969,1.41671,1.30151,1.93583,0.73482,0.69492,0.75321,0.43139,1.52865,1.18231,1.98058,0.00200887,0.00200887,0.00200887
202,991.768,1.32836,1.22661,1.82893,0.72781,0.7428,0.76562,0.43796,1.53297,1.18573,2.00939,0.00201887,0.00201887,0.00201887
203,996.523,1.31254,1.23566,1.83854,0.77539,0.72441,0.77346,0.4398,1.54224,1.11911,2.00754,0.00202887,0.00202887,0.00202887
204,1001.3,1.33872,1.2367,1.87158,0.82466,0.67418,0.77138,0.44959,1.46706,1.20107,1.962,0.00203887,0.00203887,0.00203887
205,1006.06,1.44044,1.33122,1.94103,0.80006,0.69127,0.76354,0.45517,1.45079,1.11358,1.96442,0.00204887,0.00204887,0.00204887
206,1010.83,1.34623,1.22723,1.81602,0.82664,0.68728,0.77853,0.46826,1.51824,1.05003,1.99124,0.00205887,0.00205887,0.00205887
207,1015.59,1.34474,1.25803,1.80811,0.80486,0.78599,0.82106,0.47456,1.53483,1.02165,2.00282,0.00206887,0.00206887,0.00206887
208,1020.35,1.35401,1.20393,1.85374,0.83866,0.77451,0.84072,0.46631,1.49046,1.05389,1.95465,0.00207887,0.00207887,0.00207887
209,1025.21,1.36702,1.25085,1.87352,0.81465,0.74035,0.8133,0.45555,1.47819,1.07768,1.93929,0.00208887,0.00208887,0.00208887
210,1030.01,1.35868,1.23774,1.86036,0.79848,0.75523,0.80587,0.45278,1.50348,1.06447,1.93391,0.00209887,0.00209887,0.00209887
211,1034.79,1.38685,1.27739,1.85307,0.80623,0.71527,0.79773,0.46532,1.51785,1.02032,2.00695,0.00210887,0.00210887,0.00210887
212,1039.57,1.38697,1.27397,1.86263,0.72931,0.75855,0.77506,0.45121,1.53208,1.33613,2.01742,0.00211887,0.00211887,0.00211887
213,1044.35,1.42998,1.30795,1.84272,0.78574,0.72377,0.80581,0.46345,1.55361,1.04527,2.01389,0.00212887,0.00212887,0.00212887
214,1049.13,1.28898,1.1327,1.77682,0.76568,0.75177,0.79361,0.45759,1.55474,1.10712,2.0227,0.00213886,0.00213886,0.00213886
215,1053.91,1.33206,1.24376,1.82651,0.77993,0.7395,0.79535,0.45152,1.49367,1.17554,1.98163,0.00214886,0.00214886,0.00214886
216,1058.69,1.26031,1.16601,1.80097,0.77268,0.71976,0.74627,0.44557,1.49967,1.09691,1.98932,0.00215886,0.00215886,0.00215886
217,1063.45,1.3916,1.23377,1.86206,0.77273,0.69812,0.79778,0.45632,1.50882,1.03372,2.00186,0.00216886,0.00216886,0.00216886
218,1068.25,1.35539,1.24118,1.85807,0.83977,0.67798,0.78906,0.48615,1.43282,1.08651,1.93387,0.00217886,0.00217886,0.00217886
219,1073.46,1.31809,1.20447,1.83951,0.84045,0.71308,0.80121,0.48608,1.44974,1.0885,1.95115,0.00218886,0.00218886,0.00218886
220,1078.65,1.40852,1.31269,1.93325,0.77725,0.69648,0.78058,0.45326,1.47065,1.02592,1.95531,0.00219886,0.00219886,0.00219886
221,1083.41,1.4266,1.27244,1.91615,0.89203,0.70416,0.81468,0.47801,1.4998,1.0216,1.99334,0.00220886,0.00220886,0.00220886
222,1088.19,1.3216,1.21924,1.8268,0.76548,0.71256,0.77079,0.47787,1.46221,1.07717,1.94784,0.00221886,0.00221886,0.00221886
223,1093,1.37538,1.26481,1.8425,0.88141,0.68676,0.7842,0.45336,1.53109,1.23442,1.99436,0.00222886,0.00222886,0.00222886
224,1097.77,1.34904,1.25312,1.83455,0.83047,0.73328,0.81844,0.46205,1.52969,1.03579,1.98875,0.00223886,0.00223886,0.00223886
225,1102.52,1.40009,1.2742,1.87838,0.77741,0.75428,0.80782,0.4553,1.52159,1.03038,2.03496,0.00224886,0.00224886,0.00224886
226,1107.3,1.39333,1.30277,1.91813,0.82657,0.7209,0.80869,0.46311,1.55598,0.98956,2.08685,0.00225886,0.00225886,0.00225886
227,1112.06,1.39793,1.26679,1.88698,0.77209,0.77839,0.77194,0.4439,1.49377,1.11318,2.05568,0.00226886,0.00226886,0.00226886
228,1116.84,1.34668,1.26227,1.88242,0.81942,0.70222,0.80066,0.41655,1.58368,1.13808,2.05265,0.00227886,0.00227886,0.00227886
229,1121.58,1.38499,1.20732,1.87985,0.92921,0.65522,0.79666,0.43868,1.55987,1.13859,2.00272,0.00228886,0.00228886,0.00228886
230,1126.54,1.34538,1.31958,1.88668,0.90329,0.76238,0.84414,0.45681,1.58023,1.03496,2.03205,0.00229886,0.00229886,0.00229886
231,1131.27,1.30677,1.24516,1.83416,0.89918,0.72869,0.83503,0.45536,1.595,0.9974,2.08664,0.00230886,0.00230886,0.00230886
232,1136.05,1.35016,1.21493,1.84479,0.89775,0.77147,0.85178,0.45865,1.61885,1.03528,2.121,0.00231886,0.00231886,0.00231886
233,1140.82,1.42977,1.32427,1.85411,0.85599,0.73598,0.8237,0.45291,1.63722,0.98644,2.05656,0.00232886,0.00232886,0.00232886
234,1145.58,1.31431,1.21924,1.80609,0.82162,0.74865,0.8027,0.40983,1.67825,1.17803,2.11731,0.00233886,0.00233886,0.00233886
235,1150.33,1.3307,1.26269,1.81549,0.90457,0.74303,0.82954,0.48043,1.46171,1.02215,1.93369,0.00234886,0.00234886,0.00234886
236,1155.11,1.32681,1.21967,1.83136,0.80424,0.7297,0.78078,0.45062,1.54159,1.04831,2.02089,0.00235886,0.00235886,0.00235886
237,1159.9,1.36676,1.24652,1.84512,0.84373,0.68632,0.7779,0.41722,1.59148,1.17215,2.08282,0.00236886,0.00236886,0.00236886
238,1164.69,1.32818,1.19027,1.82335,0.80579,0.72025,0.80261,0.44571,1.58219,1.07982,2.04327,0.00237886,0.00237886,0.00237886
239,1169.47,1.30514,1.19836,1.79686,0.85321,0.77589,0.81631,0.47279,1.55208,0.93688,2.02327,0.00238886,0.00238886,0.00238886
240,1174.23,1.30487,1.23993,1.82222,0.83665,0.65279,0.74776,0.42977,1.67098,1.27494,2.13294,0.00239886,0.00239886,0.00239886
241,1179,1.299,1.15266,1.79221,0.85004,0.66367,0.74591,0.41648,1.70495,1.14782,2.16087,0.00240885,0.00240885,0.00240885
242,1183.91,1.3587,1.23415,1.81995,0.84944,0.688,0.7785,0.43917,1.64336,1.0891,2.06627,0.00241885,0.00241885,0.00241885
243,1188.69,1.33532,1.13664,1.80651,0.84999,0.71998,0.81017,0.45392,1.56344,1.04179,2.00115,0.00242885,0.00242885,0.00242885
244,1193.47,1.31822,1.18457,1.79739,0.78265,0.78087,0.79056,0.43627,1.54424,1.25142,2.03545,0.00243885,0.00243885,0.00243885
245,1198.32,1.27601,1.20318,1.81192,0.85684,0.78458,0.80437,0.43973,1.57529,1.08193,2.05104,0.00244885,0.00244885,0.00244885
246,1203.12,1.36454,1.27207,1.86699,0.85243,0.70966,0.79339,0.43732,1.58717,1.09858,2.03987,0.00245885,0.00245885,0.00245885
247,1207.89,1.34813,1.20501,1.8536,0.84845,0.68413,0.80378,0.4366,1.54324,1.12925,2.01842,0.00246885,0.00246885,0.00246885
248,1212.66,1.33246,1.17909,1.80094,0.85063,0.72916,0.81252,0.4365,1.53408,1.07941,1.96914,0.00247885,0.00247885,0.00247885
249,1217.43,1.25732,1.14999,1.79713,0.85166,0.67694,0.78089,0.40718,1.59299,1.15972,2.00048,0.00248885,0.00248885,0.00248885
250,1222.21,1.39693,1.23382,1.85801,0.73094,0.66674,0.72156,0.39557,1.57653,1.16801,2.0099,0.00249885,0.00249885,0.00249885
251,1226.97,1.23544,1.12974,1.77637,0.79492,0.63155,0.73909,0.39953,1.65483,1.18457,2.11879,0.00250885,0.00250885,0.00250885
252,1231.77,1.3738,1.2968,1.84972,0.73956,0.67542,0.753,0.41057,1.59687,1.22577,2.02512,0.00251885,0.00251885,0.00251885
253,1236.54,1.36047,1.24653,1.86399,0.84204,0.6965,0.79134,0.44278,1.54229,1.10022,1.98435,0.00252885,0.00252885,0.00252885
254,1241.33,1.35878,1.23701,1.81143,0.82834,0.64594,0.79711,0.44577,1.54627,1.09699,1.97683,0.00253885,0.00253885,0.00253885
255,1246.16,1.34277,1.24128,1.83285,0.81574,0.72842,0.79968,0.44542,1.50235,1.11043,1.97231,0.00254885,0.00254885,0.00254885
256,1250.98,1.32179,1.22374,1.83027,0.83961,0.73597,0.83121,0.49845,1.43427,0.97102,1.88778,0.00255885,0.00255885,0.00255885
257,1256.2,1.31952,1.20829,1.79177,0.86456,0.69127,0.83118,0.47868,1.55518,1.01348,1.99824,0.00256885,0.00256885,0.00256885
258,1260.99,1.33331,1.21474,1.82953,0.82161,0.72025,0.79192,0.45659,1.57884,1.1057,2.06966,0.00257885,0.00257885,0.00257885
259,1265.82,1.26727,1.10414,1.76196,0.80024,0.72659,0.78051,0.44365,1.58231,1.03,2.04971,0.00258885,0.00258885,0.00258885
260,1270.57,1.37213,1.26508,1.84788,0.72151,0.79423,0.76984,0.40935,1.68711,1.04323,2.14732,0.00259885,0.00259885,0.00259885
261,1275.39,1.35159,1.24662,1.82354,0.83367,0.74549,0.80261,0.43236,1.61178,1.0348,2.06477,0.00260885,0.00260885,0.00260885
262,1280.17,1.32012,1.16912,1.79569,0.75404,0.70777,0.73554,0.41128,1.65577,1.101,2.15426,0.00261884,0.00261884,0.00261884
263,1284.93,1.33781,1.21666,1.83012,0.76652,0.72124,0.75376,0.41282,1.56286,1.23219,2.07512,0.00262884,0.00262884,0.00262884
264,1289.72,1.37895,1.29044,1.84503,0.71255,0.70113,0.70992,0.37372,1.68662,1.37315,2.16903,0.00263884,0.00263884,0.00263884
265,1294.49,1.32224,1.24204,1.81285,0.77231,0.67896,0.73522,0.40231,1.60978,1.26158,2.07808,0.00264884,0.00264884,0.00264884
266,1299.27,1.36423,1.2648,1.80749,0.78095,0.69459,0.7398,0.40268,1.59985,1.20851,2.06794,0.00265884,0.00265884,0.00265884
267,1304.05,1.31684,1.2396,1.84183,0.77977,0.62387,0.71901,0.35696,1.76728,1.24572,2.22501,0.00266884,0.00266884,0.00266884
268,1308.8,1.30049,1.12582,1.79313,0.79146,0.68468,0.78696,0.38873,1.63077,1.23597,2.08956,0.00267884,0.00267884,0.00267884
269,1313.57,1.36022,1.27313,1.84124,0.74282,0.71845,0.75969,0.3863,1.64702,1.34558,2.09885,0.00268884,0.00268884,0.00268884
270,1318.32,1.32812,1.18753,1.80651,0.77791,0.71086,0.77164,0.39699,1.60882,1.22494,2.0664,0.00269884,0.00269884,0.00269884
271,1323.13,1.351,1.18957,1.83568,0.88924,0.65632,0.78859,0.4213,1.56197,1.14223,2.00856,0.00270884,0.00270884,0.00270884
272,1327.95,1.28995,1.15525,1.79387,0.74063,0.73421,0.79791,0.41853,1.58239,1.17048,2.04908,0.00271884,0.00271884,0.00271884
273,1332.75,1.32955,1.22401,1.81217,0.68366,0.76569,0.75509,0.39947,1.59129,1.23869,2.07794,0.00272884,0.00272884,0.00272884
274,1337.55,1.33319,1.17136,1.8168,0.81148,0.69628,0.76047,0.43137,1.61858,1.12981,2.15547,0.00273884,0.00273884,0.00273884
275,1342.37,1.36153,1.22758,1.84602,0.84224,0.74334,0.8236,0.47199,1.48112,1.0896,1.97898,0.00274884,0.00274884,0.00274884
276,1347.59,1.3171,1.18115,1.81904,0.72981,0.74886,0.8114,0.4521,1.56308,1.04397,2.04585,0.00275884,0.00275884,0.00275884
277,1352.39,1.35532,1.23483,1.82476,0.81422,0.71969,0.79414,0.4162,1.63591,1.12162,2.08173,0.00276884,0.00276884,0.00276884
278,1357.16,1.32893,1.15292,1.84031,0.81697,0.71948,0.808,0.44177,1.56915,1.11141,2.04127,0.00277884,0.00277884,0.00277884
279,1361.94,1.28659,1.19356,1.78124,0.88056,0.73087,0.82765,0.43919,1.59752,1.10693,2.10156,0.00278884,0.00278884,0.00278884
280,1366.71,1.28422,1.20879,1.82996,0.92215,0.68111,0.82217,0.47551,1.41028,1.0462,1.93949,0.00279884,0.00279884,0.00279884
281,1371.49,1.33125,1.1791,1.82025,0.89986,0.66301,0.78625,0.45192,1.51566,1.02671,2.02833,0.00280883,0.00280883,0.00280883
282,1376.28,1.28545,1.15067,1.76727,0.8315,0.72943,0.78985,0.43123,1.56316,1.05227,2.07858,0.00281883,0.00281883,0.00281883
283,1381.05,1.33888,1.21904,1.85291,0.84917,0.78772,0.83697,0.42638,1.70756,0.97159,2.20693,0.00282883,0.00282883,0.00282883
284,1385.82,1.31265,1.15936,1.7823,0.78667,0.70012,0.77857,0.44437,1.61077,1.06277,2.0992,0.00283883,0.00283883,0.00283883
285,1390.59,1.33138,1.21726,1.81139,0.82628,0.73547,0.79641,0.46656,1.57287,1.00505,2.07394,0.00284883,0.00284883,0.00284883
286,1395.37,1.31725,1.15182,1.81128,0.82677,0.78299,0.83005,0.45657,1.57954,1.00056,2.07721,0.00285883,0.00285883,0.00285883
287,1400.15,1.33823,1.17749,1.8311,0.80231,0.70078,0.74438,0.42017,1.58329,1.24105,2.08433,0.00286883,0.00286883,0.00286883
288,1404.92,1.267,1.20384,1.79612,0.81599,0.66269,0.72787,0.42428,1.551,1.2741,2.04214,0.00287883,0.00287883,0.00287883
289,1409.68,1.30646,1.13034,1.81582,0.79496,0.68984,0.7348,0.40877,1.67742,1.29928,2.18652,0.00288883,0.00288883,0.00288883
290,1414.47,1.26859,1.17485,1.77721,0.89488,0.69204,0.79403,0.42379,1.66847,1.02974,2.12241,0.00289883,0.00289883,0.00289883
291,1419.26,1.2977,1.16872,1.77289,0.82826,0.73504,0.81645,0.44004,1.67356,0.99454,2.13354,0.00290883,0.00290883,0.00290883
292,1424.01,1.28844,1.15355,1.78288,0.76895,0.711,0.76819,0.42777,1.63026,1.04761,2.09473,0.00291883,0.00291883,0.00291883
293,1428.79,1.36427,1.208,1.83814,0.80225,0.69601,0.75782,0.43203,1.64076,1.03141,2.11796,0.00292883,0.00292883,0.00292883
294,1433.77,1.29695,1.18837,1.8056,0.82343,0.69127,0.77826,0.39214,1.7185,1.17705,2.20677,0.00293883,0.00293883,0.00293883
295,1438.71,1.35386,1.21443,1.80116,0.79511,0.74267,0.78358,0.41866,1.69988,1.06943,2.16385,0.00294883,0.00294883,0.00294883
296,1443.46,1.23019,1.10552,1.75932,0.80124,0.78051,0.81676,0.4341,1.67264,1.03308,2.1661,0.00295883,0.00295883,0.00295883
297,1448.2,1.37318,1.25503,1.83912,0.78604,0.7299,0.79199,0.41904,1.6899,1.09976,2.21569,0.00296882,0.00296882,0.00296882
298,1452.96,1.32377,1.18042,1.78996,0.71625,0.72969,0.73113,0.40648,1.67535,1.14883,2.15107,0.00297882,0.00297882,0.00297882
299,1457.73,1.31174,1.12841,1.7625,0.89715,0.60852,0.71888,0.38286,1.78964,1.40432,2.29441,0.00298882,0.00298882,0.00298882
300,1462.51,1.30099,1.23336,1.82368,0.74146,0.63985,0.73876,0.42056,1.68226,1.15848,2.20595,0.00299882,0.00299882,0.00299882
301,1467.27,1.31632,1.18431,1.78764,0.75396,0.67205,0.73646,0.41366,1.62288,1.19302,2.12577,0.00300882,0.00300882,0.00300882
302,1472.03,1.35273,1.22299,1.7868,0.79988,0.62045,0.69456,0.41928,1.54552,1.16639,2.06919,0.00301882,0.00301882,0.00301882
303,1476.81,1.3112,1.16908,1.80958,0.76147,0.64612,0.69501,0.41604,1.5266,1.13595,2.01172,0.00302882,0.00302882,0.00302882
304,1481.58,1.30665,1.1464,1.77254,0.76426,0.72542,0.72595,0.41224,1.57973,1.08601,2.05525,0.00303882,0.00303882,0.00303882
305,1486.36,1.26146,1.17341,1.80541,0.815,0.65447,0.73468,0.41619,1.68091,1.05921,2.18232,0.00304882,0.00304882,0.00304882
306,1491.11,1.3216,1.12971,1.81368,0.75074,0.67718,0.7237,0.34289,1.89304,1.18964,2.42737,0.00305882,0.00305882,0.00305882
307,1495.86,1.33415,1.16238,1.82516,0.65356,0.69595,0.71609,0.35606,1.73744,1.2319,2.2776,0.00306882,0.00306882,0.00306882
308,1500.62,1.25563,1.08707,1.75961,0.83851,0.70648,0.74817,0.40613,1.69054,1.15019,2.1875,0.00307882,0.00307882,0.00307882
309,1505.44,1.3007,1.2009,1.81383,0.79068,0.68068,0.76338,0.40061,1.61124,1.20656,2.12175,0.00308882,0.00308882,0.00308882
310,1510.22,1.39063,1.22185,1.80883,0.85069,0.7037,0.76861,0.40731,1.71399,1.21315,2.2471,0.00309882,0.00309882,0.00309882
311,1515.13,1.28158,1.07475,1.78881,0.75986,0.73932,0.77023,0.42004,1.66622,1.11892,2.18431,0.00310882,0.00310882,0.00310882
312,1519.93,1.29886,1.20322,1.79522,0.80575,0.70585,0.73644,0.39587,1.71538,1.21723,2.24105,0.00311881,0.00311881,0.00311881
313,1524.71,1.38212,1.23803,1.83674,0.71444,0.65864,0.68043,0.34546,1.82027,1.35952,2.30823,0.00312881,0.00312881,0.00312881
314,1529.46,1.3478,1.24708,1.8185,0.71643,0.63659,0.70984,0.39706,1.69925,1.3519,2.22569,0.00313881,0.00313881,0.00313881
315,1534.27,1.26775,1.09261,1.75764,0.80588,0.70878,0.74515,0.38988,1.82883,1.18687,2.3513,0.00314881,0.00314881,0.00314881
316,1539.05,1.27368,1.10138,1.76075,0.76677,0.64321,0.69781,0.36029,1.76837,1.27412,2.27422,0.00315881,0.00315881,0.00315881
317,1543.83,1.26749,1.08943,1.77,0.79167,0.63055,0.66983,0.35055,1.74853,1.27039,2.25599,0.00316881,0.00316881,0.00316881
318,1548.62,1.37375,1.20593,1.85216,0.65432,0.69804,0.69748,0.37136,1.6257,1.24985,2.10166,0.00317881,0.00317881,0.00317881
319,1553.4,1.28045,1.17879,1.77097,0.80679,0.65247,0.74361,0.41824,1.64842,1.12956,2.1891,0.00318881,0.00318881,0.00318881
320,1558.48,1.29577,1.1467,1.79724,0.79612,0.62161,0.73902,0.39977,1.6879,1.20033,2.18578,0.00319881,0.00319881,0.00319881
321,1563.24,1.27297,1.17515,1.7887,0.75109,0.71955,0.77321,0.44094,1.62781,1.11443,2.11084,0.00320881,0.00320881,0.00320881
322,1568.01,1.24382,1.11263,1.75635,0.83663,0.68845,0.75526,0.43074,1.60517,1.07178,2.13563,0.00321881,0.00321881,0.00321881
323,1572.78,1.26979,1.12278,1.78231,0.87624,0.59717,0.74517,0.41219,1.69648,1.27762,2.20911,0.00322881,0.00322881,0.00322881
324,1577.54,1.32671,1.18509,1.81243,0.82511,0.62122,0.72283,0.41959,1.61914,1.15196,2.12508,0.00323881,0.00323881,0.00323881
325,1582.34,1.3519,1.16435,1.84816,0.77339,0.67122,0.71499,0.43013,1.60549,1.12893,2.10412,0.0032488,0.0032488,0.0032488
326,1587.13,1.29562,1.12682,1.78799,0.78285,0.67534,0.72122,0.43759,1.6197,1.09446,2.12894,0.0032588,0.0032588,0.0032588
327,1591.92,1.36647,1.21864,1.83609,0.72935,0.69941,0.7104,0.38602,1.75192,1.2458,2.2499,0.0032688,0.0032688,0.0032688
328,1596.71,1.28478,1.17073,1.80736,0.79559,0.6489,0.7287,0.41072,1.71558,1.25479,2.21677,0.0032788,0.0032788,0.0032788
329,1601.49,1.24096,1.11576,1.78125,0.78388,0.65303,0.72553,0.4214,1.69765,1.1751,2.15365,0.0032888,0.0032888,0.0032888
330,1606.26,1.3134,1.09737,1.78218,0.89883,0.64924,0.73559,0.44428,1.54348,1.16889,2.03963,0.0032988,0.0032988,0.0032988
331,1611.05,1.27774,1.09145,1.79122,0.82663,0.69917,0.7558,0.44347,1.63724,1.07007,2.14453,0.0033088,0.0033088,0.0033088
332,1615.82,1.26344,1.1461,1.77813,0.74217,0.69795,0.72909,0.42684,1.63113,1.212,2.11454,0.0033188,0.0033188,0.0033188
333,1620.59,1.30536,1.24021,1.80785,0.73607,0.71224,0.73493,0.43126,1.59195,1.16725,2.07299,0.0033288,0.0033288,0.0033288
334,1625.4,1.29188,1.16479,1.78488,0.81415,0.68523,0.72709,0.43442,1.5774,1.09907,2.06256,0.0033388,0.0033388,0.0033388
335,1630.21,1.32386,1.12634,1.77214,0.7975,0.66775,0.72365,0.426,1.60683,1.12332,2.05853,0.0033488,0.0033488,0.0033488
336,1635,1.35737,1.20756,1.8568,0.73052,0.67264,0.71251,0.40417,1.64415,1.21098,2.14513,0.0033588,0.0033588,0.0033588
337,1639.79,1.32648,1.14215,1.81981,0.81437,0.66599,0.73161,0.40364,1.73645,1.0956,2.23583,0.0033688,0.0033688,0.0033688
338,1644.56,1.31449,1.15159,1.79843,0.73147,0.63717,0.70179,0.37911,1.71151,1.20141,2.1974,0.00337879,0.00337879,0.00337879
339,1649.35,1.31595,1.17807,1.80799,0.79311,0.74663,0.74347,0.41897,1.63941,1.1317,2.11928,0.00338879,0.00338879,0.00338879
340,1654.13,1.27689,1.1826,1.79319,0.80451,0.69004,0.72531,0.4305,1.64926,1.10059,2.18723,0.00339879,0.00339879,0.00339879
341,1658.91,1.27197,1.13873,1.78893,0.83907,0.68069,0.73704,0.42484,1.64835,1.1028,2.1553,0.00340879,0.00340879,0.00340879
342,1663.86,1.34306,1.1838,1.78669,0.87395,0.7719,0.8003,0.45881,1.5929,1.01662,2.10101,0.00341879,0.00341879,0.00341879
343,1668.62,1.31552,1.19338,1.79628,0.84703,0.70241,0.77431,0.43873,1.65174,1.01458,2.16564,0.00342879,0.00342879,0.00342879
344,1673.4,1.25299,1.16524,1.78291,0.82718,0.73572,0.78772,0.43625,1.66328,1.06911,2.16465,0.00343879,0.00343879,0.00343879
345,1678.37,1.30569,1.20092,1.80761,0.79008,0.60202,0.70054,0.40285,1.61956,1.30403,2.12602,0.00344879,0.00344879,0.00344879
346,1683.15,1.25836,1.10787,1.75539,0.81736,0.7296,0.76272,0.41612,1.62979,1.21417,2.14317,0.00345879,0.00345879,0.00345879
347,1687.89,1.22504,1.06936,1.73565,0.84607,0.72847,0.77441,0.43194,1.67858,1.09221,2.1869,0.00346879,0.00346879,0.00346879
348,1692.65,1.31142,1.12154,1.81636,0.80138,0.61085,0.69564,0.38333,1.67021,1.23449,2.1687,0.00347879,0.00347879,0.00347879
349,1697.46,1.30919,1.15426,1.81394,0.77954,0.61307,0.69568,0.39451,1.66489,1.24863,2.1983,0.00348878,0.00348878,0.00348878
350,1702.21,1.27925,1.14783,1.80924,0.74803,0.66418,0.71472,0.38884,1.73887,1.26975,2.24673,0.00349878,0.00349878,0.00349878
351,1707.02,1.29304,1.16158,1.78237,0.80134,0.66086,0.72452,0.3612,1.73764,1.21666,2.21606,0.00350878,0.00350878,0.00350878
352,1711.79,1.30899,1.20605,1.80081,0.71356,0.62003,0.62596,0.29157,1.88444,1.3345,2.38524,0.00351878,0.00351878,0.00351878
353,1716.57,1.27292,1.22506,1.79938,0.76351,0.70894,0.7105,0.35171,1.74259,1.26132,2.27316,0.00352878,0.00352878,0.00352878
354,1721.35,1.2962,1.13317,1.80007,0.80037,0.69964,0.78405,0.3988,1.72787,1.09476,2.29892,0.00353878,0.00353878,0.00353878
355,1726.11,1.2283,1.07477,1.73799,0.78421,0.74078,0.83305,0.45284,1.54622,0.97671,2.10897,0.00354878,0.00354878,0.00354878
356,1730.9,1.2985,1.17997,1.77266,0.87884,0.7189,0.81216,0.41901,1.68572,1.13761,2.211,0.00355878,0.00355878,0.00355878
357,1735.67,1.27045,1.07028,1.77792,0.78213,0.69419,0.74753,0.41216,1.73304,1.06309,2.24614,0.00356878,0.00356878,0.00356878
358,1740.44,1.35599,1.20787,1.83995,0.82174,0.65363,0.72051,0.38702,1.78195,1.15235,2.28198,0.00357878,0.00357878,0.00357878
359,1745.26,1.30687,1.17843,1.82854,0.81599,0.65158,0.73965,0.41696,1.64236,1.24068,2.1919,0.00358878,0.00358878,0.00358878
360,1750.05,1.38938,1.22012,1.82171,0.82716,0.62268,0.71443,0.37951,1.76012,1.14917,2.32323,0.00359877,0.00359877,0.00359877
361,1754.79,1.28561,1.14762,1.77831,0.78308,0.72927,0.74987,0.39412,1.68216,1.08786,2.18032,0.00360877,0.00360877,0.00360877
